Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue,AssemblyName
SRR19330552,day 6,OTHER,126,600866028,ATCC,PRJNA831566,SAMN28561243,Human,178402903,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX15390175,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_26_S26_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330553,day 6,OTHER,126,625097718,ATCC,PRJNA831566,SAMN28561243,Human,184317522,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15390174,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_26_S26_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330555,day 6,OTHER,126,609200928,ATCC,PRJNA831566,SAMN28561243,Human,182593314,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15390172,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_26_S26_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330556,day 6,OTHER,126,616656978,ATCC,PRJNA831566,SAMN28561243,Human,181425072,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390171,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_26_S26_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330557,day 6,OTHER,126,5216999004,ATCC,PRJNA831566,SAMN28561243,Human,1647800668,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390170,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_26_S50_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330560,day 6,OTHER,126,5266543590,ATCC,PRJNA831566,SAMN28561243,Human,1634312922,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390167,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_26_S50_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330561,day 6,OTHER,126,5591416446,ATCC,PRJNA831566,SAMN28561243,Human,1747280576,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390166,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_26_S74_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330562,day 6,OTHER,126,5659963974,ATCC,PRJNA831566,SAMN28561243,Human,1775620405,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX15390165,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_26_S74_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330563,day 6,OTHER,126,5666527314,ATCC,PRJNA831566,SAMN28561243,Human,1808174426,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390164,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_26_S74_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330564,day 6,OTHER,126,5644255302,ATCC,PRJNA831566,SAMN28561243,Human,1776264518,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390163,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_26_S74_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330565,day 6,OTHER,126,6315322230,ATCC,PRJNA831566,SAMN28561243,Human,1963209980,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX15390162,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_3_S27_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330566,day 6,OTHER,126,4575567150,ATCC,PRJNA831566,SAMN28561243,Human,1464359193,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390161,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_1_S49_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330567,day 6,OTHER,126,716363172,ATCC,PRJNA831566,SAMN28561243,Human,211437720,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX15390160,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_25_S25_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330568,day 6,OTHER,126,725190858,ATCC,PRJNA831566,SAMN28561243,Human,214584260,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX15390159,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_25_S25_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330569,day 6,OTHER,126,705385926,ATCC,PRJNA831566,SAMN28561243,Human,212116240,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390158,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_25_S25_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330570,day 6,OTHER,126,695974734,ATCC,PRJNA831566,SAMN28561243,Human,207183634,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390157,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_25_S25_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330572,day 6,OTHER,126,5289234552,ATCC,PRJNA831566,SAMN28561243,Human,1647802876,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390155,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_25_S49_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330574,day 6,OTHER,126,493609158,ATCC,PRJNA831566,SAMN28561243,Human,144954303,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX15390153,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_19_S19_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330575,day 6,OTHER,126,501163740,ATCC,PRJNA831566,SAMN28561243,Human,148575657,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX15390152,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_19_S19_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330576,day 6,OTHER,126,515313540,ATCC,PRJNA831566,SAMN28561243,Human,150418069,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX15390151,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_19_S19_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330577,day 6,OTHER,126,508812192,ATCC,PRJNA831566,SAMN28561243,Human,148205282,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390150,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_19_S19_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330578,day 6,OTHER,126,5934612096,ATCC,PRJNA831566,SAMN28561243,Human,1841017365,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390149,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_19_S43_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330581,day 6,OTHER,126,5873698656,ATCC,PRJNA831566,SAMN28561243,Human,1853538996,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390146,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_19_S43_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330582,day 6,OTHER,126,578732742,ATCC,PRJNA831566,SAMN28561243,Human,170187973,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15390145,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_2_S2_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330584,day 6,OTHER,126,6253736958,ATCC,PRJNA831566,SAMN28561243,Human,1963710867,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390143,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_19_S67_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330585,day 6,OTHER,126,6277724586,ATCC,PRJNA831566,SAMN28561243,Human,2005471455,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX15390142,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_19_S67_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330586,day 6,OTHER,126,6182165808,ATCC,PRJNA831566,SAMN28561243,Human,1933143203,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15390141,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_19_S67_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330587,day 6,OTHER,126,662902128,ATCC,PRJNA831566,SAMN28561243,Human,195196131,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390140,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_18_S18_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330588,day 6,OTHER,126,682642674,ATCC,PRJNA831566,SAMN28561243,Human,199385940,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX15390139,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_18_S18_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330589,day 6,OTHER,126,673772652,ATCC,PRJNA831566,SAMN28561243,Human,200323403,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15390138,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_18_S18_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330590,day 6,OTHER,126,692378190,ATCC,PRJNA831566,SAMN28561243,Human,202682817,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15390137,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_18_S18_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330591,day 6,OTHER,126,5207845860,ATCC,PRJNA831566,SAMN28561243,Human,1632731156,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390136,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_18_S42_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330594,day 6,OTHER,126,5290370568,ATCC,PRJNA831566,SAMN28561243,Human,1639608844,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390133,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_18_S42_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330595,day 6,OTHER,126,5235922944,ATCC,PRJNA831566,SAMN28561243,Human,1650667135,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX15390132,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_18_S42_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330596,day 6,OTHER,126,6622711578,ATCC,PRJNA831566,SAMN28561243,Human,2082436204,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390131,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_18_S66_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330597,day 6,OTHER,126,6526052820,ATCC,PRJNA831566,SAMN28561243,Human,2037423530,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390130,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_18_S66_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330598,day 6,OTHER,126,545721498,ATCC,PRJNA831566,SAMN28561243,Human,162900557,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15390129,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_12_S12_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330599,day 6,OTHER,126,5084037000,ATCC,PRJNA831566,SAMN28561243,Human,1589041615,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX15390128,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_2_S50_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330600,day 6,OTHER,126,5990365332,ATCC,PRJNA831566,SAMN28561243,Human,1880739883,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390127,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S36_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330601,day 6,OTHER,126,5959119222,ATCC,PRJNA831566,SAMN28561243,Human,1860308546,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15390126,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S36_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330602,day 6,OTHER,126,6010681320,ATCC,PRJNA831566,SAMN28561243,Human,1887673536,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390125,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S36_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330603,day 6,OTHER,126,6053276250,ATCC,PRJNA831566,SAMN28561243,Human,1868040224,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX15390124,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S36_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330604,day 6,OTHER,126,7235635176,ATCC,PRJNA831566,SAMN28561243,Human,2265340206,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390123,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S60_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330605,day 6,OTHER,126,7222297824,ATCC,PRJNA831566,SAMN28561243,Human,2253432283,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390122,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S60_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330606,day 6,OTHER,126,7244997732,ATCC,PRJNA831566,SAMN28561243,Human,2299927595,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390121,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S60_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330607,day 6,OTHER,126,7142660028,ATCC,PRJNA831566,SAMN28561243,Human,2219884059,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390120,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_12_S60_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330608,day 6,OTHER,126,558939024,ATCC,PRJNA831566,SAMN28561243,Human,163678421,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX15390119,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_11_S11_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330609,day 6,OTHER,126,544077702,ATCC,PRJNA831566,SAMN28561243,Human,161857666,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390118,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_11_S11_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330610,day 6,OTHER,126,5166572544,ATCC,PRJNA831566,SAMN28561243,Human,1649726223,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15390117,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_2_S50_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330611,day 6,OTHER,126,551092878,ATCC,PRJNA831566,SAMN28561243,Human,161049734,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390116,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_11_S11_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330612,day 6,OTHER,126,535524696,ATCC,PRJNA831566,SAMN28561243,Human,157800572,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390115,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_11_S11_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330613,day 6,OTHER,126,5272521912,ATCC,PRJNA831566,SAMN28561243,Human,1630578235,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390114,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_11_S35_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330614,day 6,OTHER,126,5190836994,ATCC,PRJNA831566,SAMN28561243,Human,1623801016,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390113,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_11_S35_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19330615,day 6,OTHER,126,5227141248,ATCC,PRJNA831566,SAMN28561243,Human,1644843988,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390112,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_11_S35_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
