Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue,AssemblyName
SRR19653335,day 8,OTHER,98,37481832640,ATCC,PRJNA831566,SAMN28561242,Human,8723478014,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702885,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_27,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653336,day 8,OTHER,98,25251973012,ATCC,PRJNA831566,SAMN28561242,Human,5900146628,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702884,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_26,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653337,day 8,OTHER,98,29139232094,ATCC,PRJNA831566,SAMN28561242,Human,7234404119,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702883,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_25,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653338,day 8,OTHER,98,26292467432,ATCC,PRJNA831566,SAMN28561242,Human,6165538850,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX15702882,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_24,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653339,day 8,OTHER,98,52123838298,ATCC,PRJNA831566,SAMN28561242,Human,12721746441,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702881,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_23,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653340,day 8,OTHER,98,25165874230,ATCC,PRJNA831566,SAMN28561242,Human,6413106278,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15702880,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_22,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653341,day 8,OTHER,98,55302736524,ATCC,PRJNA831566,SAMN28561242,Human,13339842919,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX15702879,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_21,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653342,day 8,OTHER,98,46294677758,ATCC,PRJNA831566,SAMN28561242,Human,11032766266,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702878,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_20,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653343,day 8,OTHER,98,53227200600,ATCC,PRJNA831566,SAMN28561242,Human,12358574023,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702877,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_19,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653344,day 8,OTHER,98,50398576620,ATCC,PRJNA831566,SAMN28561242,Human,11408288702,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15702876,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_11,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653345,day 8,OTHER,98,40448166024,ATCC,PRJNA831566,SAMN28561242,Human,10013726198,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX15702875,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_18,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653348,day 8,OTHER,98,26996252374,ATCC,PRJNA831566,SAMN28561242,Human,6577422073,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702872,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_15,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653349,day 8,OTHER,98,24387294022,ATCC,PRJNA831566,SAMN28561242,Human,5706475695,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702871,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_14,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653350,day 8,OTHER,98,33820197880,ATCC,PRJNA831566,SAMN28561242,Human,7865950250,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX15702870,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_13,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653351,day 8,OTHER,98,23440357066,ATCC,PRJNA831566,SAMN28561242,Human,5683793017,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702869,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_12,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653352,day 8,OTHER,98,52860054674,ATCC,PRJNA831566,SAMN28561242,Human,13018903542,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15702868,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_11,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653354,day 8,OTHER,98,53615235128,ATCC,PRJNA831566,SAMN28561242,Human,13509802084,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15702866,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_9,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653355,day 8,OTHER,98,57581517490,ATCC,PRJNA831566,SAMN28561242,Human,12811896306,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15702865,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_10,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653356,day 8,OTHER,98,44184518630,ATCC,PRJNA831566,SAMN28561242,Human,10473912040,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX15702864,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_1,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653357,day 8,OTHER,98,62691054720,ATCC,PRJNA831566,SAMN28561242,Human,14558047283,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX15702863,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_0,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653120,day 8,OTHER,98,51771497428,ATCC,PRJNA831566,SAMN28561242,Human,13143001940,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15703100,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_91,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653096,day 8,OTHER,98,19573446410,ATCC,PRJNA831566,SAMN28561242,Human,4762109722,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15703124,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_76,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653085,day 8,OTHER,98,37954552300,ATCC,PRJNA831566,SAMN28561242,Human,8766324211,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15703135,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_86,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653121,day 8,OTHER,98,39179798084,ATCC,PRJNA831566,SAMN28561242,Human,9739660910,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15703099,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_89,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653170,day 8,OTHER,98,43234415784,ATCC,PRJNA831566,SAMN28561242,Human,10498374910,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15703050,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_42,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653206,day 8,OTHER,98,62167239918,ATCC,PRJNA831566,SAMN28561242,Human,14624686970,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703014,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_32,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-15T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653250,day 8,OTHER,98,41950901356,ATCC,PRJNA831566,SAMN28561242,Human,9686164929,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702970,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_18,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653254,day 8,OTHER,98,22696368898,ATCC,PRJNA831566,SAMN28561242,Human,5711282164,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702966,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_88,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653308,day 8,OTHER,98,25179631078,ATCC,PRJNA831566,SAMN28561242,Human,6283011159,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702912,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_53,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653346,day 8,OTHER,98,17787577024,ATCC,PRJNA831566,SAMN28561242,Human,4742349289,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702874,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_17,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653150,day 8,OTHER,98,31697506414,ATCC,PRJNA831566,SAMN28561242,Human,7646128880,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703070,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_61,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653328,day 8,OTHER,98,49407241548,ATCC,PRJNA831566,SAMN28561242,Human,12027539883,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702892,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_33,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653112,day 8,OTHER,98,64631255388,ATCC,PRJNA831566,SAMN28561242,Human,15169320940,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703108,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_61,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653172,day 8,OTHER,98,57626297610,ATCC,PRJNA831566,SAMN28561242,Human,13773311490,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703048,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_40,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653188,day 8,OTHER,98,45884298642,ATCC,PRJNA831566,SAMN28561242,Human,10478338465,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703032,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_50,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653353,day 8,OTHER,98,60309887960,ATCC,PRJNA831566,SAMN28561242,Human,14761715886,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702867,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_10,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653099,day 8,OTHER,98,66382127210,ATCC,PRJNA831566,SAMN28561242,Human,15016537123,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703121,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_73,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653153,day 8,OTHER,98,46797425696,ATCC,PRJNA831566,SAMN28561242,Human,11671664877,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703067,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_59,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653183,day 8,OTHER,98,45171770042,ATCC,PRJNA831566,SAMN28561242,Human,10941731026,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703037,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_54,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653305,day 8,OTHER,98,52856913284,ATCC,PRJNA831566,SAMN28561242,Human,13013587090,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702915,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_56,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653094,day 8,OTHER,98,38025839852,ATCC,PRJNA831566,SAMN28561242,Human,8605365005,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703126,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_78,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653164,day 8,OTHER,98,59165825866,ATCC,PRJNA831566,SAMN28561242,Human,14951951616,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703056,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_49,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653178,day 8,OTHER,98,47183219454,ATCC,PRJNA831566,SAMN28561242,Human,11102089452,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703042,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_34,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653093,day 8,OTHER,98,42643678056,ATCC,PRJNA831566,SAMN28561242,Human,9663325201,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703127,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_79,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653134,day 8,OTHER,98,37730026460,ATCC,PRJNA831566,SAMN28561242,Human,9537941725,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703086,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_77,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653323,day 8,OTHER,98,24165967294,ATCC,PRJNA831566,SAMN28561242,Human,5946875951,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702897,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_38,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653347,day 8,OTHER,98,22040519382,ATCC,PRJNA831566,SAMN28561242,Human,5193453039,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702873,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_16,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653131,day 8,OTHER,98,49484295714,ATCC,PRJNA831566,SAMN28561242,Human,12704340036,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703089,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_80,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653269,day 8,OTHER,98,18801531378,ATCC,PRJNA831566,SAMN28561242,Human,4714786418,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702951,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_73,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653294,day 8,OTHER,98,59762548748,ATCC,PRJNA831566,SAMN28561242,Human,14584356816,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702926,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_66,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
