transcript_id,transcript_name,gene_id,gene_name,ensembl_id,utr_rank,utr_rank_expr,utr_wt,mui,is_su,is_lu,seqnames,end,strand
ENST00000391858.8,SPRTN-204,ENSG00000010072.16,SPRTN,ENSG00000010072,2,1,0,0.2565351054094791,FALSE,FALSE,chr1,231353132,+
ENST00000295050.12-UTR-782,SPRTN-202-UTR-782,ENSG00000010072.16,SPRTN,ENSG00000010072,3,2,0.5,0.37343181717664964,TRUE,FALSE,chr1,231354241,+
ENST00000295050.12-UTR+22,SPRTN-202-UTR+22,ENSG00000010072.16,SPRTN,ENSG00000010072,7,3,1,0.37003307741387126,FALSE,TRUE,chr1,231355045,+
ENST00000577908.5,ZNF207-207,ENSG00000010244.19,ZNF207,ENSG00000010244,7,1,0,0.62352482269349,TRUE,FALSE,chr17,32380956,+
ENST00000394670.9,ZNF207-203,ENSG00000010244.19,ZNF207,ENSG00000010244,8,2,1,0.37647517730651003,FALSE,TRUE,chr17,32381885,+
ENST00000009041.12-UTR-262,STARD3NL-201-UTR-262,ENSG00000010270.14,STARD3NL,ENSG00000010270,4,1,0,0.24606494118029074,TRUE,FALSE,chr7,38230407,+
ENST00000009041.12-UTR+55,STARD3NL-201-UTR+55,ENSG00000010270.14,STARD3NL,ENSG00000010270,6,2,1,0.6546956305023969,FALSE,TRUE,chr7,38230724,+
ENST00000263281.7,GIPR-201,ENSG00000010310.9,GIPR,ENSG00000010310,2,1,0,0.1783909614152673,TRUE,FALSE,chr19,45682155,+
ENST00000590918.6,GIPR-205,ENSG00000010310.9,GIPR,ENSG00000010310,4,2,1,0.8216090385847327,FALSE,TRUE,chr19,45683722,+
ENST00000231721.7-UTR-283,SEMA3G-201-UTR-283,ENSG00000010319.7,SEMA3G,ENSG00000010319,1,1,0,0.5095628415300546,TRUE,FALSE,chr3,52433317,-
ENST00000231721.7,SEMA3G-201,ENSG00000010319.7,SEMA3G,ENSG00000010319,3,2,1,0.4904371584699454,FALSE,TRUE,chr3,52433034,-
ENST00000431561.7-UTR-887,ZNF200-205-UTR-887,ENSG00000010539.12,ZNF200,ENSG00000010539,4,1,0,0.4460188713639468,TRUE,FALSE,chr16,3223231,-
ENST00000396868.7,ZNF200-201,ENSG00000010539.12,ZNF200,ENSG00000010539,7,2,1,0.48426694216209026,FALSE,TRUE,chr16,3222324,-
ENST00000309234.10,HFE-201,ENSG00000010704.19,HFE,ENSG00000010704,7,1,0,0.15163367022013013,FALSE,FALSE,chr6,26094553,+
ENST00000317896.11,HFE-202,ENSG00000010704.19,HFE,ENSG00000010704,10,2,0.5,0.22409663574691957,TRUE,FALSE,chr6,26095217,+
ENST00000357618.10-UTR-1516,HFE-207-UTR-1516,ENSG00000010704.19,HFE,ENSG00000010704,11,3,1,0.5848285569246389,FALSE,TRUE,chr6,26096827,+
ENST00000367604.6-UTR-777,HIVEP2-203-UTR-777,ENSG00000010818.10,HIVEP2,ENSG00000010818,5,1,0,0.18633540372670807,TRUE,FALSE,chr6,142752254,-
ENST00000012134.7,HIVEP2-201,ENSG00000010818.10,HIVEP2,ENSG00000010818,8,2,1,0.8136645962732919,FALSE,TRUE,chr6,142751468,-
ENST00000613537.5-UTR-2164,ELOA-204-UTR-2164,ENSG00000011007.13,ELOA,ENSG00000011007,1,1,0,0.8576916133043857,TRUE,FALSE,chr1,23759895,+
ENST00000613537.5,ELOA-204,ENSG00000011007.13,ELOA,ENSG00000011007,2,2,1,0.1423083866956143,FALSE,TRUE,chr1,23762059,+
ENST00000011898.10-UTR-2837,TSPAN9-201-UTR-2837,ENSG00000011105.14,TSPAN9,ENSG00000011105,3,1,0,0.6668077900084675,TRUE,FALSE,chr12,3283722,+
ENST00000537971.5,TSPAN9-206,ENSG00000011105.14,TSPAN9,ENSG00000011105,5,2,1,0.3331922099915326,FALSE,TRUE,chr12,3286564,+
ENST00000334746.10-UTR-3391,BTBD7-202-UTR-3391,ENSG00000011114.15,BTBD7,ENSG00000011114,7,1,0,0.7243216521068631,TRUE,FALSE,chr14,93240940,-
ENST00000334746.10,BTBD7-202,ENSG00000011114.15,BTBD7,ENSG00000011114,8,2,1,0.22183629894573323,FALSE,TRUE,chr14,93237549,-
ENST00000415868.5-UTR-2819,MBTD1-203-UTR-2819,ENSG00000011258.16,MBTD1,ENSG00000011258,2,1,0,0.12023867566580465,TRUE,FALSE,chr17,51180245,-
ENST00000586178.6,MBTD1-204,ENSG00000011258.16,MBTD1,ENSG00000011258,4,2,1,0.8797613243341953,FALSE,TRUE,chr17,51177424,-
ENST00000389902.8-UTR-2608,RNF216-202-UTR-2608,ENSG00000011275.19,RNF216,ENSG00000011275,1,1,0,0.33767366005000055,TRUE,FALSE,chr7,5622654,-
ENST00000389902.8,RNF216-202,ENSG00000011275.19,RNF216,ENSG00000011275,3,2,1,0.6623263399499995,FALSE,TRUE,chr7,5620046,-
ENST00000414789.5,DPF1-203,ENSG00000011332.22,DPF1,ENSG00000011332,2,1,0,0.6248615008465934,TRUE,FALSE,chr19,38211701,-
ENST00000355526.10,DPF1-201,ENSG00000011332.22,DPF1,ENSG00000011332,5,2,1,0.3751384991534066,FALSE,TRUE,chr19,38211005,-
ENST00000339082.7,PLAUR-202,ENSG00000011422.12,PLAUR,ENSG00000011422,7,1,0,0.13107118884404315,FALSE,FALSE,chr19,43646094,-
ENST00000339082.7-UTR+243,PLAUR-202-UTR+243,ENSG00000011422.12,PLAUR,ENSG00000011422,8,2,0.5,0.45648230831847886,TRUE,FALSE,chr19,43645851,-
ENST00000339082.7-UTR+2595,PLAUR-202-UTR+2595,ENSG00000011422.12,PLAUR,ENSG00000011422,9,3,1,0.41244650283747797,FALSE,TRUE,chr19,43643499,-
ENST00000451578.6,LDAF1-203,ENSG00000011638.11,LDAF1,ENSG00000011638,3,1,0,0.4033146632675439,TRUE,FALSE,chr16,21180220,+
ENST00000233047.9,LDAF1-201,ENSG00000011638.11,LDAF1,ENSG00000011638,5,2,1,0.5257824236626711,FALSE,TRUE,chr16,21180616,+
ENST00000535043.1,GABRA3-204,ENSG00000011677.13,GABRA3,ENSG00000011677,1,1,0,0.45651455498765003,TRUE,FALSE,chrX,152168227,-
ENST00000370314.9,GABRA3-201,ENSG00000011677.13,GABRA3,ENSG00000011677,2,2,1,0.54348544501235,FALSE,TRUE,chrX,152166233,-
ENST00000468300.5,BRCA1-208,ENSG00000012048.23,BRCA1,ENSG00000012048,7,1,0,0.5982335041837723,TRUE,FALSE,chr17,43044804,-
ENST00000352993.7,BRCA1-201,ENSG00000012048.23,BRCA1,ENSG00000012048,8,2,1,0.34325078699576317,FALSE,TRUE,chr17,43044294,-
ENST00000340192.11,ERCC1-203,ENSG00000012061.16,ERCC1,ENSG00000012061,6,1,0,0.8379008282814348,TRUE,FALSE,chr19,45409613,-
ENST00000300853.8,ERCC1-202,ENSG00000012061.16,ERCC1,ENSG00000012061,7,2,1,0.16209917171856528,FALSE,TRUE,chr19,45407333,-
ENST00000419549.6,CD22-203,ENSG00000012124.17,CD22,ENSG00000012124,3,1,0,0.898735119047619,TRUE,FALSE,chr19,35346929,+
ENST00000085219.10,CD22-201,ENSG00000012124.17,CD22,ENSG00000012124,6,2,1,0.10126488095238095,FALSE,TRUE,chr19,35347361,+
ENST00000379484.10-UTR-2158,MBTPS2-202-UTR-2158,ENSG00000012174.12,MBTPS2,ENSG00000012174,3,1,0,0.28365973619626417,TRUE,FALSE,chrX,21883265,+
ENST00000379484.10-UTR-384,MBTPS2-202-UTR-384,ENSG00000012174.12,MBTPS2,ENSG00000012174,4,2,0.5,0.1120486647088775,FALSE,FALSE,chrX,21885039,+
ENST00000379484.10,MBTPS2-202,ENSG00000012174.12,MBTPS2,ENSG00000012174,5,3,1,0.6042915990948583,FALSE,TRUE,chrX,21885423,+
ENST00000453382.5,PRICKLE3-204,ENSG00000012211.13,PRICKLE3,ENSG00000012211,1,1,0,0.3720714448062456,TRUE,FALSE,chrX,49175620,-
ENST00000599218.6,PRICKLE3-206,ENSG00000012211.13,PRICKLE3,ENSG00000012211,2,2,1,0.6279285551937543,FALSE,TRUE,chrX,49174801,-
ENST00000220562.9-UTR-1915,EXTL3-201-UTR-1915,ENSG00000012232.9,EXTL3,ENSG00000012232,4,1,0,0.5791022461126193,TRUE,FALSE,chr8,28753684,+
ENST00000220562.9,EXTL3-201,ENSG00000012232.9,EXTL3,ENSG00000012232,5,2,1,0.4208977538873807,FALSE,TRUE,chr8,28755599,+
ENST00000555329.1,UBR7-206,ENSG00000012963.15,UBR7,ENSG00000012963,1,1,0,0.3880991910638786,TRUE,FALSE,chr14,93227225,+
ENST00000013070.11,UBR7-201,ENSG00000012963.15,UBR7,ENSG00000012963,3,2,1,0.596206584917346,FALSE,TRUE,chr14,93229215,+
ENST00000013125.9-UTR-1257,MAP4K5-201-UTR-1257,ENSG00000012983.12,MAP4K5,ENSG00000012983,1,1,0,0.22061762846316768,FALSE,FALSE,chr14,50419781,-
ENST00000013125.9-UTR-305,MAP4K5-201-UTR-305,ENSG00000012983.12,MAP4K5,ENSG00000012983,3,2,0.5,0.4181349795104464,TRUE,FALSE,chr14,50418829,-
ENST00000682126.1-UTR+46,MAP4K5-210-UTR+46,ENSG00000012983.12,MAP4K5,ENSG00000012983,6,3,1,0.3612473920263859,FALSE,TRUE,chr14,50418474,-
ENST00000505907.1,MAN2B2-204,ENSG00000013288.9,MAN2B2,ENSG00000013288,3,1,0,0.39007429493986767,TRUE,FALSE,chr4,6622401,+
ENST00000285599.8,MAN2B2-201,ENSG00000013288.9,MAN2B2,ENSG00000013288,4,2,1,0.597703730425382,FALSE,TRUE,chr4,6623362,+
ENST00000460712.1,NUB1-202,ENSG00000013374.17,NUB1,ENSG00000013374,2,1,0,0.4509807246675004,TRUE,FALSE,chr7,151377281,+
ENST00000413040.7,NUB1-201,ENSG00000013374.17,NUB1,ENSG00000013374,4,2,1,0.5490192753324996,FALSE,TRUE,chr7,151378449,+
ENST00000369724.5-UTR-2401,RWDD2A-201-UTR-2401,ENSG00000013392.8,RWDD2A,ENSG00000013392,1,1,0,0.7855447903066951,TRUE,FALSE,chr6,83196534,+
ENST00000369724.5-UTR-1480,RWDD2A-201-UTR-1480,ENSG00000013392.8,RWDD2A,ENSG00000013392,2,2,1,0.1297885888362079,FALSE,TRUE,chr6,83197455,+
ENST00000251089.8-UTR-1235,ANGEL1-201-UTR-1235,ENSG00000013523.11,ANGEL1,ENSG00000013523,2,1,0,0.12710561516468327,TRUE,FALSE,chr14,76787243,-
ENST00000251089.8,ANGEL1-201,ENSG00000013523.11,ANGEL1,ENSG00000013523,3,2,1,0.8682834854023949,FALSE,TRUE,chr14,76786008,-
ENST00000394514.6-UTR-1148,RNF14-203-UTR-1148,ENSG00000013561.18,RNF14,ENSG00000013561,1,1,0,0.46699768706212474,TRUE,FALSE,chr5,141988037,+
ENST00000394514.6,RNF14-203,ENSG00000013561.18,RNF14,ENSG00000013561,4,2,1,0.37884876326620137,FALSE,TRUE,chr5,141989185,+
ENST00000648791.1,GPRC5A-206,ENSG00000013588.9,GPRC5A,ENSG00000013588,2,1,0,0.875752554542944,TRUE,FALSE,chr12,12913411,+
ENST00000014914.6,GPRC5A-201,ENSG00000013588.9,GPRC5A,ENSG00000013588,5,2,1,0.12424744545705606,FALSE,TRUE,chr12,12917937,+
ENST00000370483.9-UTR-1419,COX15-202-UTR-1419,ENSG00000014919.13,COX15,ENSG00000014919,3,1,0,0.19468177237535914,TRUE,FALSE,chr10,99713262,-
ENST00000370483.9,COX15-202,ENSG00000014919.13,COX15,ENSG00000014919,4,2,1,0.7813745388674592,FALSE,TRUE,chr10,99711843,-
ENST00000327791.8-UTR-2773,YAF2-201-UTR-2773,ENSG00000015153.15,YAF2,ENSG00000015153,3,1,0,0.5445552247915291,TRUE,FALSE,chr12,42159876,-
ENST00000327791.8-UTR-2338,YAF2-201-UTR-2338,ENSG00000015153.15,YAF2,ENSG00000015153,4,2,0.5,0.12453980595424671,FALSE,FALSE,chr12,42159441,-
ENST00000327791.8-UTR-1930,YAF2-201-UTR-1930,ENSG00000015153.15,YAF2,ENSG00000015153,7,3,1,0.2745755452881747,FALSE,TRUE,chr12,42159033,-
ENST00000397962.8,ZMYND11-208,ENSG00000015171.20,ZMYND11,ENSG00000015171,2,1,0,0.15286201403374156,TRUE,FALSE,chr10,252470,+
ENST00000381591.5,ZMYND11-203,ENSG00000015171.20,ZMYND11,ENSG00000015171,10,2,1,0.732295055299394,FALSE,TRUE,chr10,254637,+
ENST00000261615.5-UTR+33,DPEP1-201-UTR+33,ENSG00000015413.10,DPEP1,ENSG00000015413,5,1,0,0.6143939393939394,TRUE,FALSE,chr16,89638489,+
ENST00000261615.5-UTR+3076,DPEP1-201-UTR+3076,ENSG00000015413.10,DPEP1,ENSG00000015413,6,2,1,0.3856060606060606,FALSE,TRUE,chr16,89641532,+
ENST00000355451.8-UTR-3248,NUDCD3-202-UTR-3248,ENSG00000015676.18,NUDCD3,ENSG00000015676,2,1,0,0.45289030094431204,TRUE,FALSE,chr7,44382366,-
ENST00000355451.8,NUDCD3-202,ENSG00000015676.18,NUDCD3,ENSG00000015676,3,2,1,0.547109699055688,FALSE,TRUE,chr7,44379118,-
ENST00000315251.11-UTR-3962,CHDH-201-UTR-3962,ENSG00000016391.11,CHDH,ENSG00000016391,3,1,0,0.6356958171644042,TRUE,FALSE,chr3,53816296,-
ENST00000315251.11-UTR-756,CHDH-201-UTR-756,ENSG00000016391.11,CHDH,ENSG00000016391,4,2,1,0.31623446160177976,FALSE,TRUE,chr3,53813090,-
ENST00000392904.5,IGF1-203,ENSG00000017427.17,IGF1,ENSG00000017427,4,1,0,0.740983606557377,TRUE,FALSE,chr12,102402327,-
ENST00000337514.11-UTR-4741,IGF1-202-UTR-4741,ENSG00000017427.17,IGF1,ENSG00000017427,7,2,1,0.25901639344262295,FALSE,TRUE,chr12,102400614,-
ENST00000019317.8-UTR-1897,RALBP1-201-UTR-1897,ENSG00000017797.13,RALBP1,ENSG00000017797,2,1,0,0.6345112750588957,TRUE,FALSE,chr18,9536217,+
ENST00000019317.8,RALBP1-201,ENSG00000017797.13,RALBP1,ENSG00000017797,3,2,1,0.36548872494110424,FALSE,TRUE,chr18,9538114,+
ENST00000381006.8-UTR-1388,RUFY3-202-UTR-1388,ENSG00000018189.13,RUFY3,ENSG00000018189,5,1,0,0.5847409176965975,TRUE,FALSE,chr4,70807231,+
ENST00000381006.8,RUFY3-202,ENSG00000018189.13,RUFY3,ENSG00000018189,7,2,1,0.41525908230340247,FALSE,TRUE,chr4,70808619,+
ENST00000233202.11-UTR-1074,SLC11A1-201-UTR-1074,ENSG00000018280.17,SLC11A1,ENSG00000018280,3,1,0,0.30062689485535393,TRUE,FALSE,chr2,218395820,+
ENST00000233202.11,SLC11A1-201,ENSG00000018280.17,SLC11A1,ENSG00000018280,4,2,1,0.699373105144646,FALSE,TRUE,chr2,218396894,+
ENST00000320339.8-UTR-967,STEEP1-201-UTR-967,ENSG00000018610.15,STEEP1,ENSG00000018610,2,1,0,0.20960759256331654,TRUE,FALSE,chrX,119539115,-
ENST00000320339.8,STEEP1-201,ENSG00000018610.15,STEEP1,ENSG00000018610,3,2,1,0.7380713480667016,FALSE,TRUE,chrX,119538148,-
ENST00000326621.10,VSIG2-201,ENSG00000019102.12,VSIG2,ENSG00000019102,2,1,0,0.4422535211267606,TRUE,FALSE,chr11,124747473,-
ENST00000326621.10-UTR+2878,VSIG2-201-UTR+2878,ENSG00000019102.12,VSIG2,ENSG00000019102,3,2,1,0.5577464788732395,FALSE,TRUE,chr11,124744595,-
ENST00000323929.8-UTR-4160,MRE11-201-UTR-4160,ENSG00000020922.13,MRE11,ENSG00000020922,6,1,0,0.38875916399565424,TRUE,FALSE,chr11,94419729,-
ENST00000323929.8,MRE11-201,ENSG00000020922.13,MRE11,ENSG00000020922,8,2,1,0.6112408360043458,FALSE,TRUE,chr11,94415569,-
ENST00000380739.6-UTR-1021,SERPINB1-201-UTR-1021,ENSG00000021355.13,SERPINB1,ENSG00000021355,1,1,0,0.6304686467055715,TRUE,FALSE,chr6,2833352,-
ENST00000380739.6-UTR-541,SERPINB1-201-UTR-541,ENSG00000021355.13,SERPINB1,ENSG00000021355,3,2,0.5,0.2034320754789853,FALSE,TRUE,chr6,2832872,-
ENST00000380739.6,SERPINB1-201,ENSG00000021355.13,SERPINB1,ENSG00000021355,4,3,1,0.16609927781544323,FALSE,FALSE,chr6,2832331,-
ENST00000647133.1-UTR-626,SPAST-219-UTR-626,ENSG00000021574.13,SPAST,ENSG00000021574,6,1,0,0.31056046440817586,TRUE,FALSE,chr2,32155090,+
ENST00000647133.1,SPAST-219,ENSG00000021574.13,SPAST,ENSG00000021574,7,2,0.5,0.1896334888083195,FALSE,FALSE,chr2,32155716,+
ENST00000315285.9,SPAST-201,ENSG00000021574.13,SPAST,ENSG00000021574,10,3,1,0.49980604678350465,FALSE,TRUE,chr2,32157637,+
ENST00000389989.7-UTR-233,OSBPL5-203-UTR-233,ENSG00000021762.20,OSBPL5,ENSG00000021762,4,1,0,0.572313135780628,TRUE,FALSE,chr11,3087353,-
ENST00000263650.12,OSBPL5-201,ENSG00000021762.20,OSBPL5,ENSG00000021762,7,2,1,0.3954002653693056,FALSE,TRUE,chr11,3087106,-
ENST00000156471.10-UTR-4846,AQR-201-UTR-4846,ENSG00000021776.11,AQR,ENSG00000021776,2,1,0,0.3984529867815086,TRUE,FALSE,chr15,34856627,-
ENST00000156471.10-UTR-4530,AQR-201-UTR-4530,ENSG00000021776.11,AQR,ENSG00000021776,3,2,0.5,0.2304202587250652,FALSE,FALSE,chr15,34856311,-
ENST00000156471.10,AQR-201,ENSG00000021776.11,AQR,ENSG00000021776,4,3,1,0.3711267544934262,FALSE,TRUE,chr15,34851781,-
ENST00000629039.2,FHL1-227,ENSG00000022267.19,FHL1,ENSG00000022267,4,1,0,0.4224473889321902,TRUE,FALSE,chrX,136210272,+
ENST00000539015.5,FHL1-215,ENSG00000022267.19,FHL1,ENSG00000022267,10,2,1,0.5775526110678099,FALSE,TRUE,chrX,136211359,+
ENST00000024061.7,SLC45A4-201,ENSG00000022567.10,SLC45A4,ENSG00000022567,2,1,0,0.5176703345711373,TRUE,FALSE,chr8,141210600,-
ENST00000519067.5,SLC45A4-203,ENSG00000022567.10,SLC45A4,ENSG00000022567,4,2,1,0.48062859509247124,FALSE,TRUE,chr8,141207165,-
ENST00000442396.7,ZNF839-202,ENSG00000022976.16,ZNF839,ENSG00000022976,4,1,0,0.8880075043294208,TRUE,FALSE,chr14,102342367,+
ENST00000561251.5,ZNF839-212,ENSG00000022976.16,ZNF839,ENSG00000022976,6,2,1,0.11199249567057919,FALSE,TRUE,chr14,102342702,+
ENST00000435644.6-UTR-756,RB1CC1-202-UTR-756,ENSG00000023287.13,RB1CC1,ENSG00000023287,3,1,0,0.34780943139290577,TRUE,FALSE,chr8,52623214,-
ENST00000435644.6-UTR-430,RB1CC1-202-UTR-430,ENSG00000023287.13,RB1CC1,ENSG00000023287,4,2,0.5,0.3635275283424554,FALSE,TRUE,chr8,52622888,-
ENST00000025008.10,RB1CC1-201,ENSG00000023287.13,RB1CC1,ENSG00000023287,8,3,1,0.28866304026463885,FALSE,FALSE,chr8,52622457,-
ENST00000689406.1-UTR-3142,ERP44-210-UTR-3142,ENSG00000023318.9,ERP44,ENSG00000023318,3,1,0,0.7829382420505058,TRUE,FALSE,chr9,99982489,-
ENST00000689406.1-UTR-2789,ERP44-210-UTR-2789,ENSG00000023318.9,ERP44,ENSG00000023318,4,2,1,0.11598261234297742,FALSE,TRUE,chr9,99982136,-
ENST00000025301.4-UTR-3963,AKAP11-201-UTR-3963,ENSG00000023516.9,AKAP11,ENSG00000023516,1,1,0,0.15181382798038257,TRUE,FALSE,chr13,42319298,+
ENST00000025301.4-UTR-3198,AKAP11-201-UTR-3198,ENSG00000023516.9,AKAP11,ENSG00000023516,3,2,0.5,0.10031626095243015,FALSE,FALSE,chr13,42320063,+
ENST00000025301.4,AKAP11-201,ENSG00000023516.9,AKAP11,ENSG00000023516,4,3,1,0.6586518526443551,FALSE,TRUE,chr13,42323261,+
ENST00000216294.5-UTR-767,SNAPC1-201-UTR-767,ENSG00000023608.5,SNAPC1,ENSG00000023608,2,1,0,0.26322705480391584,TRUE,FALSE,chr14,61795661,+
ENST00000216294.5,SNAPC1-201,ENSG00000023608.5,SNAPC1,ENSG00000023608,3,2,1,0.7367729451960842,FALSE,TRUE,chr14,61796428,+
ENST00000526530.1-UTR-439,DERA-204-UTR-439,ENSG00000023697.13,DERA,ENSG00000023697,2,1,0,0.16107848091514743,TRUE,FALSE,chr12,16036841,+
ENST00000428559.7,DERA-201,ENSG00000023697.13,DERA,ENSG00000023697,4,2,1,0.8389215190848526,FALSE,TRUE,chr12,16037381,+
ENST00000615724.1-UTR-1704,GCLM-204-UTR-1704,ENSG00000023909.10,GCLM,ENSG00000023909,1,1,0,0.12297830500982722,FALSE,FALSE,chr1,93888737,-
ENST00000615724.1-UTR-1295,GCLM-204-UTR-1295,ENSG00000023909.10,GCLM,ENSG00000023909,3,2,0.3333333333333333,0.3643864846156701,TRUE,FALSE,chr1,93888328,-
ENST00000615724.1,GCLM-204,ENSG00000023909.10,GCLM,ENSG00000023909,6,3,0.6666666666666666,0.3142994871532922,FALSE,TRUE,chr1,93887033,-
ENST00000370238.8,GCLM-201,ENSG00000023909.10,GCLM,ENSG00000023909,11,4,1,0.10135854976642021,FALSE,FALSE,chr1,93885198,-
ENST00000372899.6-UTR-2224,UBR2-201-UTR-2224,ENSG00000024048.11,UBR2,ENSG00000024048,2,1,0,0.7289053651504473,TRUE,FALSE,chr6,42691281,+
ENST00000372899.6,UBR2-201,ENSG00000024048.11,UBR2,ENSG00000024048,3,2,1,0.27109463484955265,FALSE,TRUE,chr6,42693505,+
ENST00000370966.9-UTR-1999,DEPDC1-201-UTR-1999,ENSG00000024526.17,DEPDC1,ENSG00000024526,1,1,0,0.16792048243633415,FALSE,FALSE,chr1,68476150,-
ENST00000370966.9-UTR-1103,DEPDC1-201-UTR-1103,ENSG00000024526.17,DEPDC1,ENSG00000024526,2,2,0.5,0.4059674672386987,TRUE,FALSE,chr1,68475254,-
ENST00000370966.9,DEPDC1-201,ENSG00000024526.17,DEPDC1,ENSG00000024526,3,3,1,0.4261120503249672,FALSE,TRUE,chr1,68474151,-
ENST00000359203.3-UTR-2876,RRAGD-201-UTR-2876,ENSG00000025039.15,RRAGD,ENSG00000025039,1,1,0,0.8313023932893037,TRUE,FALSE,chr6,89367873,-
ENST00000359203.3,RRAGD-201,ENSG00000025039.15,RRAGD,ENSG00000025039,3,2,1,0.16343218678757587,FALSE,TRUE,chr6,89364997,-
ENST00000374012.8-UTR-225,PHF20-203-UTR-225,ENSG00000025293.17,PHF20,ENSG00000025293,4,1,0,0.7961587367896024,TRUE,FALSE,chr20,35950145,+
ENST00000374012.8,PHF20-203,ENSG00000025293.17,PHF20,ENSG00000025293,5,2,1,0.14196453232406708,FALSE,TRUE,chr20,35950370,+
ENST00000369002.9-UTR-3679,SEC63-201-UTR-3679,ENSG00000025796.14,SEC63,ENSG00000025796,1,1,0,0.6956688408689012,TRUE,FALSE,chr6,107871434,-
ENST00000369002.9-UTR-2559,SEC63-201-UTR-2559,ENSG00000025796.14,SEC63,ENSG00000025796,2,2,0.5,0.1827191098783978,FALSE,TRUE,chr6,107870314,-
ENST00000369002.9,SEC63-201,ENSG00000025796.14,SEC63,ENSG00000025796,3,3,1,0.12161204925270093,FALSE,FALSE,chr6,107867755,-
ENST00000373625.8-UTR-5126,KPNA6-201-UTR-5126,ENSG00000025800.14,KPNA6,ENSG00000025800,1,1,0,0.1871084846484132,TRUE,FALSE,chr1,32171437,+
ENST00000373625.8,KPNA6-201,ENSG00000025800.14,KPNA6,ENSG00000025800,2,2,1,0.8128915153515868,FALSE,TRUE,chr1,32176563,+
ENST00000366911.9-UTR-6095,AGPAT4-203-UTR-6095,ENSG00000026652.15,AGPAT4,ENSG00000026652,5,1,0,0.7855662692252118,TRUE,FALSE,chr6,161136073,-
ENST00000320285.9,AGPAT4-201,ENSG00000026652.15,AGPAT4,ENSG00000026652,8,2,1,0.21443373077478825,FALSE,TRUE,chr6,161129966,-
ENST00000412104.6,VRK2-202,ENSG00000028116.18,VRK2,ENSG00000028116,6,1,0,0.7826006620954903,TRUE,FALSE,chr2,58159920,+
ENST00000412104.6-UTR+1726,VRK2-202-UTR+1726,ENSG00000028116.18,VRK2,ENSG00000028116,8,2,1,0.13854778313891966,FALSE,TRUE,chr2,58161646,+
ENST00000560804.6,POU2F2-217,ENSG00000028277.22,POU2F2,ENSG00000028277,7,1,0,0.25633972150445017,TRUE,FALSE,chr19,42091077,-
ENST00000529067.5,POU2F2-207,ENSG00000028277.22,POU2F2,ENSG00000028277,8,2,0.2,0.13172372954349698,FALSE,FALSE,chr19,42090204,-
ENST00000389341.9-UTR-2405,POU2F2-202-UTR-2405,ENSG00000028277.22,POU2F2,ENSG00000028277,12,3,0.4,0.14620836922193511,FALSE,FALSE,chr19,42088514,-
ENST00000389341.9-UTR-1503,POU2F2-202-UTR-1503,ENSG00000028277.22,POU2F2,ENSG00000028277,13,4,0.6,0.10344530577088716,FALSE,FALSE,chr19,42087612,-
ENST00000389341.9-UTR-1043,POU2F2-202-UTR-1043,ENSG00000028277.22,POU2F2,ENSG00000028277,14,5,0.8,0.18320233993683605,FALSE,TRUE,chr19,42087152,-
ENST00000389341.9,POU2F2-202,ENSG00000028277.22,POU2F2,ENSG00000028277,15,6,1,0.13329565030146426,FALSE,FALSE,chr19,42086109,-
ENST00000457040.6,ARNTL2-205,ENSG00000029153.15,ARNTL2,ENSG00000029153,4,1,0,0.7084991247227328,TRUE,FALSE,chr12,27420725,+
ENST00000544915.5,ARNTL2-208,ENSG00000029153.15,ARNTL2,ENSG00000029153,9,2,1,0.143835633995835,FALSE,TRUE,chr12,27425289,+
ENST00000353331.8-UTR-1041,BCLAF1-201-UTR-1041,ENSG00000029363.17,BCLAF1,ENSG00000029363,11,1,0,0.5050578486778999,TRUE,FALSE,chr6,136257903,-
ENST00000353331.8,BCLAF1-201,ENSG00000029363.17,BCLAF1,ENSG00000029363,12,2,0.5,0.3111034832125689,FALSE,TRUE,chr6,136256862,-
ENST00000531224.6,BCLAF1-214,ENSG00000029363.17,BCLAF1,ENSG00000029363,13,3,1,0.18383866810953112,FALSE,FALSE,chr6,136256626,-
ENST00000522231.5,ANK1-211,ENSG00000029534.21,ANK1,ENSG00000029534,4,1,0,0.6093076944373991,TRUE,FALSE,chr8,41655300,-
ENST00000347528.8,ANK1-205,ENSG00000029534.21,ANK1,ENSG00000029534,8,2,1,0.3141466763846248,FALSE,TRUE,chr8,41653219,-
ENST00000341923.10,RABEP1-201,ENSG00000029725.17,RABEP1,ENSG00000029725,3,1,0,0.28142455073597394,TRUE,FALSE,chr17,5383223,+
ENST00000537505.6-UTR-2625,RABEP1-202-UTR-2625,ENSG00000029725.17,RABEP1,ENSG00000029725,4,2,0.3333333333333333,0.1426638387934342,FALSE,FALSE,chr17,5383715,+
ENST00000537505.6-UTR-1605,RABEP1-202-UTR-1605,ENSG00000029725.17,RABEP1,ENSG00000029725,5,3,0.6666666666666666,0.20301305406267814,FALSE,FALSE,chr17,5384735,+
ENST00000537505.6-UTR-532,RABEP1-202-UTR-532,ENSG00000029725.17,RABEP1,ENSG00000029725,6,4,1,0.327589556027478,FALSE,TRUE,chr17,5385808,+
ENST00000448905.6,HMGB3-204,ENSG00000029993.15,HMGB3,ENSG00000029993,1,1,0,0.8520371627789479,TRUE,FALSE,chrX,150987932,+
